"","Regions","seasonyear","Date","Month","Year","Biomass","Grazing_rate","Filtration_rate","Chlorophyll","DissAmmonia","TotAmmonia","Secchi","TotPhos","DissNitrateNitrite","Temperature","TurbidityNTU","Conductivity","SAC","OUT","Index","season","SACmax_mo","OUTmax_mo","SAC_mean_var_m","OUT_mean_var_m","SAC_max_var_m","OUT_max_var_m","SACmax_s","OUTmax_s","SAC_mean_var_s","OUT_mean_var_s","SAC_max_var_s","OUT_max_var_s","SACmax_sm","OUTmax_sm","SAC_max_var_sm","OUT_max_var_sm","lagDissAmmonia","lagSecchi","lagTotPhos","lagDissNitrateNitrite","lagTemperature","lagTurbidityNTU","lagConductivity","lagSAC","lagOUT","lagSACmax_s","lagOUTmax_s","lagSAC_mean_var_s","lagOUT_mean_var_s","lagSAC_max_var_s","lagOUT_max_var_s","lagSACmax_sm","lagOUTmax_sm","lagSAC_max_var_sm","lagOUT_max_var_sm"
"720","Confluence","Autumn1997",1997-10-01,10,1997,6.93682887311707,0.576090117200472,0.690310478366857,1.63285714285714,0.0936117925,NA,77.3255813953488,0.085,0.2827388325,17.3814893617021,11.92,1419.90697674419,12009.0322580645,4842,13.31,"Autumn",14100,7321,1481.93548387097,2807.70967741935,2900,4610,30700,28250,4265.65217391304,6800.14130434783,13200,17245,22009.6774193548,14613.6774193548,7219.35483870968,10400.8709677419,0.07047982,66.2528857761416,0.0933333333333333,0.206419869166667,22.1955857191426,14.0533333333333,401.718393521144,17851.6129032258,7359.14516129032,21900,13987,1584.78260869565,2567.79347826087,4200,7328,20838.7096774194,9383.09677419355,2306.45161290323,3591.41935483871
"721","Confluence","Autumn1998",1998-11-01,11,1998,38.4643746126452,1.36831960698477,1.7083834039598,4.41428571428571,0.1,NA,74.046511627907,0.09,0.35,13.0797777777778,20.34,290.174418604651,20920,20569.7666666667,9.8,"Autumn",34800,42887,6080,9530.76666666667,21300,24195,62300,66751,6679.34782608696,8765.70652173913,25900,24939,44374.1935483871,47241.2903225806,11503.2258064516,11661.8709677419,0.065,58.6262588169565,0.0866666666666667,0.216666666666667,21.8492017929259,17.3566666666667,183.074263952893,25763.6200716846,23829.0616487455,37500,47830,1979.34782608696,3975.55434782609,7200,12771,26796.7741935484,31360.1935483871,2929.03225806452,6019.1935483871
"722","Confluence","Autumn1998",1998-10-01,10,1998,41.0972872880472,1.36895815643747,2.00552073248665,2.702,0.08,NA,62.7741935483871,0.085,0.3,16.1970833333333,15.96,189.71875,15758.064516129,12297.3870967742,9.8,"Autumn",22900,18817,2435.48387096774,5129.16129032258,4700,9839,62300,66751,6679.34782608696,8765.70652173913,25900,24939,44374.1935483871,47241.2903225806,11503.2258064516,11661.8709677419,0.065,58.6262588169565,0.0866666666666667,0.216666666666667,21.8492017929259,17.3566666666667,183.074263952893,25763.6200716846,23829.0616487455,37500,47830,1979.34782608696,3975.55434782609,7200,12771,26796.7741935484,31360.1935483871,2929.03225806452,6019.1935483871
"723","Confluence","Autumn1998",1998-12-01,12,1998,29.3782911042704,0.739356125200482,0.910727024232382,1.338,0.08,NA,62.1428571428571,0.075,0.35,9.14545454545454,21.722,620.454545454545,44374.1935483871,47241.2903225806,9.8,"Autumn",62300,66751,11503.2258064516,11661.8709677419,25900,24939,62300,66751,6679.34782608696,8765.70652173913,25900,24939,44374.1935483871,47241.2903225806,11503.2258064516,11661.8709677419,0.065,58.6262588169565,0.0866666666666667,0.216666666666667,21.8492017929259,17.3566666666667,183.074263952893,25763.6200716846,23829.0616487455,37500,47830,1979.34782608696,3975.55434782609,7200,12771,26796.7741935484,31360.1935483871,2929.03225806452,6019.1935483871
"724","Confluence","Autumn1999",1999-12-01,12,1999,53.7078907864241,1.48063731495354,1.66855082418513,1.32571428571429,0.135,NA,101.096774193548,0.095,0.32,10.8618918918919,22.6,763.5625,16548.3870967742,10467.2903225806,8.94,"Autumn",19000,17236,1519.35483870968,5191.74193548387,4500,11051,19000,17236,1602.17391304348,4080.26086956522,4500,11051,16548.3870967742,10467.2903225806,1983.33333333333,5191.74193548387,0.0813836041666667,55.9477016551435,0.115,0.224287134166667,20.9353116710875,25.2533333333333,869.368191912843,18700.3225806452,7143.65161290323,23900,12903,1517.39130434783,2202.66304347826,4600,6326,22241.935483871,10579,2200,3489.38709677419
"725","Confluence","Autumn1999",1999-11-01,11,1999,13.3633906177382,0.637264193497469,0.824450924459826,1.28,0.1493421525,NA,81.9354838709677,0.095,0.3169984575,15.7176315789474,19.24,1248.09375,13843.3333333333,6804.16666666667,8.94,"Autumn",16900,9992,1983.33333333333,4493.43333333333,4500,6327,19000,17236,1602.17391304348,4080.26086956522,4500,11051,16548.3870967742,10467.2903225806,1983.33333333333,5191.74193548387,0.0813836041666667,55.9477016551435,0.115,0.224287134166667,20.9353116710875,25.2533333333333,869.368191912843,18700.3225806452,7143.65161290323,23900,12903,1517.39130434783,2202.66304347826,4600,6326,22241.935483871,10579,2200,3489.38709677419
"726","Confluence","Autumn1999",1999-10-01,10,1999,32.6141894431779,2.33479247837019,2.94109474622437,2.16833333333333,0.09,NA,65.40625,0.09,0.275,18.7808108108108,17.88,1135.09375,12380.6451612903,4280.09677419355,8.94,"Autumn",14800,6645,1316.12903225806,2568.93548387097,3300,4757,19000,17236,1602.17391304348,4080.26086956522,4500,11051,16548.3870967742,10467.2903225806,1983.33333333333,5191.74193548387,0.0813836041666667,55.9477016551435,0.115,0.224287134166667,20.9353116710875,25.2533333333333,869.368191912843,18700.3225806452,7143.65161290323,23900,12903,1517.39130434783,2202.66304347826,4600,6326,22241.935483871,10579,2200,3489.38709677419
"727","Confluence","Autumn2000",2000-12-01,12,2000,108.613994405233,3.04497404277625,3.36970519721407,1.11285714285714,0.21,NA,78.4186046511628,0.1,0.355,10.6106666666667,19.72,3183.3488372093,13670.9677419355,5996.61290322581,5.76,"Autumn",15900,8996,1264.51612903226,3374.54838709677,2900,6806,15900,17127,1413.04347826087,4047.76086956522,4000,13877,13670.9677419355,5996.61290322581,1680.64516129032,5149.12903225806,0.0566666666666667,59.2758466158466,0.0983333333333333,0.24,21.3843515417331,19.3933333333333,574.115455840456,17902.8315412186,6660.49068100358,22200,15056,1445.65217391304,3130.64130434783,3200,7860,20848.3870967742,9220.64516129032,1750,3311.09677419355
"728","Confluence","Autumn2000",2000-10-01,10,2000,19.3791103205376,1.44798236594566,1.82326390684654,1.77571428571429,0.095,NA,65.4047619047619,0.115,0.28,18.566875,17.4,1164.6976744186,11683.8709677419,5736.58064516129,5.76,"Autumn",14200,17127,1680.64516129032,5149.12903225806,4000,13877,15900,17127,1413.04347826087,4047.76086956522,4000,13877,13670.9677419355,5996.61290322581,1680.64516129032,5149.12903225806,0.0566666666666667,59.2758466158466,0.0983333333333333,0.24,21.3843515417331,19.3933333333333,574.115455840456,17902.8315412186,6660.49068100358,22200,15056,1445.65217391304,3130.64130434783,3200,7860,20848.3870967742,9220.64516129032,1750,3311.09677419355
"729","Confluence","Autumn2000",2000-11-01,11,2000,23.3455007743897,0.829096671927411,1.26474907947771,1.16571428571429,0.13,NA,71.1627906976744,0.11,0.37,12.8933333333333,10.3,1650.51162790698,12283.3333333333,4742.9,5.76,"Autumn",14400,12631,1290,3605.33333333333,2800,13490,15900,17127,1413.04347826087,4047.76086956522,4000,13877,13670.9677419355,5996.61290322581,1680.64516129032,5149.12903225806,0.0566666666666667,59.2758466158466,0.0983333333333333,0.24,21.3843515417331,19.3933333333333,574.115455840456,17902.8315412186,6660.49068100358,22200,15056,1445.65217391304,3130.64130434783,3200,7860,20848.3870967742,9220.64516129032,1750,3311.09677419355
"730","Confluence","Autumn2001",2001-10-01,10,2001,9.700270841068,0.724901986703799,0.862407148475015,1.955,0.075,NA,56.7065217391304,0.105,0.365,18.9305319148936,24.325,2217.66666666667,8370.32258064516,4275.58064516129,6.35,"Autumn",11400,7091,1435.8064516129,1972.64516129032,2720,4037,36200,49520,5855.54347826087,9537.88043478261,29100,35057,27377.4193548387,24737.2580645161,11116.1290322581,17539.7419354839,0.09,55.2126705653021,0.101666666666667,0.333333333333333,21.4068266594586,15.58,1342.52965167548,13504.9462365591,4038.29318996416,16200,7034,989.347826086956,1647.67391304348,3020,3607,14935.4838709677,4722.77419354839,1025.8064516129,1896.9
"731","Confluence","Autumn2001",2001-12-01,12,2001,0.858930395548203,0.0299071548856432,0.0314739043913244,1.19,0.17,NA,43.6521739130435,0.14,0.61,10.3945652173913,15.02,583.418604651163,27377.4193548387,24737.2580645161,6.35,"Autumn",36200,49520,11116.1290322581,17539.7419354839,29100,35057,36200,49520,5855.54347826087,9537.88043478261,29100,35057,27377.4193548387,24737.2580645161,11116.1290322581,17539.7419354839,0.09,55.2126705653021,0.101666666666667,0.333333333333333,21.4068266594586,15.58,1342.52965167548,13504.9462365591,4038.29318996416,16200,7034,989.347826086956,1647.67391304348,3020,3607,14935.4838709677,4722.77419354839,1025.8064516129,1896.9
"732","Confluence","Autumn2001",2001-11-01,11,2001,2.20477499839008,0.123627989968625,0.129927390917079,1.82285714285714,0.15,NA,76.0869565217391,0.115,0.495,16.094375,16.34,2173.88095238095,12303,8213,6.35,"Autumn",22200,18397,4986.66666666667,9086.7,17900,23898,36200,49520,5855.54347826087,9537.88043478261,29100,35057,27377.4193548387,24737.2580645161,11116.1290322581,17539.7419354839,0.09,55.2126705653021,0.101666666666667,0.333333333333333,21.4068266594586,15.58,1342.52965167548,13504.9462365591,4038.29318996416,16200,7034,989.347826086956,1647.67391304348,3020,3607,14935.4838709677,4722.77419354839,1025.8064516129,1896.9
"733","Confluence","Autumn2002",2002-12-01,12,2002,5.55021852037457,0.209572261229401,0.227502574595056,1.51714285714286,0.2061042725,NA,87.9782608695652,0.115,0.4539006475,11.9096875,12.24,2158.74418604651,29130,28885.8064516129,8.21,"Autumn",57500,66313,16528.064516129,24495.3548387097,41100,58895,57500,66313,6665.4347826087,11443.0652173913,41100,58895,29130,28885.8064516129,16528.064516129,24495.3548387097,0.0866666666666667,58.6518671880991,0.103333333333333,0.291666666666667,21.7328244731801,16.94,1134.79509043928,16493.1541218638,4583.11756272401,20600,6860,1300,1480.52173913043,4000,5203,18900,5731.83870967742,1629.03225806452,1676
"734","Confluence","Autumn2002",2002-11-01,11,2002,5.42417688682378,0.275688747248193,0.299031241447702,1.44857142857143,0.179464705,NA,80.5,0.095,0.3624274175,14.4308333333333,15.78,1277.6511627907,11746.3333333333,7333.1,8.21,"Autumn",15400,26539,2189,8698.6,5000,23431,57500,66313,6665.4347826087,11443.0652173913,41100,58895,29130,28885.8064516129,16528.064516129,24495.3548387097,0.0866666666666667,58.6518671880991,0.103333333333333,0.291666666666667,21.7328244731801,16.94,1134.79509043928,16493.1541218638,4583.11756272401,20600,6860,1300,1480.52173913043,4000,5203,18900,5731.83870967742,1629.03225806452,1676
"735","Confluence","Autumn2002",2002-10-01,10,2002,3.04153371383801,0.24864401207786,0.272918929583648,2.23428571428571,0.105,NA,64.4324324324324,0.1,0.345,18.1388461538462,15.34,1738.26470588235,9891.29032258065,4203.25806451613,8.21,"Autumn",12300,5105,1134.83870967742,1046.70967741935,2500,1553,57500,66313,6665.4347826087,11443.0652173913,41100,58895,29130,28885.8064516129,16528.064516129,24495.3548387097,0.0866666666666667,58.6518671880991,0.103333333333333,0.291666666666667,21.7328244731801,16.94,1134.79509043928,16493.1541218638,4583.11756272401,20600,6860,1300,1480.52173913043,4000,5203,18900,5731.83870967742,1629.03225806452,1676
"736","Confluence","Autumn2003",2003-11-01,11,2003,NA,NA,NA,1.39714285714286,0.1753526525,NA,89.0217391304348,0.13,0.37641191,14.7460416666667,28.26,1340.93695652174,12450,6625.46666666667,7.51,"Autumn",14500,15279,1666.66666666667,5582.33333333333,4900,11799,47000,51521,4434.5652173913,7206.86956521739,18100,30956,27787.0967741935,23855.6451612903,10361.2903225806,13595.4193548387,0.06,66.6411825599805,0.0866666666666667,0.211666666666667,21.9743009259259,17.9266666666667,473.187964316161,19119.8566308244,6705.99569892473,25700,14247,1828.26086956522,2308.32608695652,7500,7575,22429.0322580645,9703.16129032258,2609.67741935484,3401.32258064516
"737","Confluence","Autumn2003",2003-10-01,10,2003,0,0,0,2.35285714285714,0.09,NA,81.8478260869565,0.085,0.32,18.8475,19.38,1426.91304347826,11004.8387096774,4304.67741935484,7.51,"Autumn",12800,8952,1186.45161290323,2390.45161290323,2680,6194,47000,51521,4434.5652173913,7206.86956521739,18100,30956,27787.0967741935,23855.6451612903,10361.2903225806,13595.4193548387,0.06,66.6411825599805,0.0866666666666667,0.211666666666667,21.9743009259259,17.9266666666667,473.187964316161,19119.8566308244,6705.99569892473,25700,14247,1828.26086956522,2308.32608695652,7500,7575,22429.0322580645,9703.16129032258,2609.67741935484,3401.32258064516
"738","Confluence","Autumn2003",2003-12-01,12,2003,NA,NA,NA,1.19428571428571,0.195478965,NA,87.0652173913043,0.12,0.4679989425,11.255,17,1273.78260869565,27787.0967741935,23855.6451612903,7.51,"Autumn",47000,51521,10361.2903225806,13595.4193548387,18100,30956,47000,51521,4434.5652173913,7206.86956521739,18100,30956,27787.0967741935,23855.6451612903,10361.2903225806,13595.4193548387,0.06,66.6411825599805,0.0866666666666667,0.211666666666667,21.9743009259259,17.9266666666667,473.187964316161,19119.8566308244,6705.99569892473,25700,14247,1828.26086956522,2308.32608695652,7500,7575,22429.0322580645,9703.16129032258,2609.67741935484,3401.32258064516
"739","Confluence","Autumn2004",2004-11-01,11,2004,NA,NA,NA,0.965,0.153333333333333,NA,98.5102040816327,0.0833333333333333,0.483333333333333,14.029693877551,19.1,1058.9387755102,12250,6708.16666666667,8.49,"Autumn",14000,11857,1843.33333333333,5216.2,4100,7925,46600,58511,5991.30434782609,10402.1304347826,43800,60279,17745.1612903226,12451.1935483871,13303.2258064516,19553.0967741935,0.0577777777777778,68.0904761904762,0.0811111111111111,0.272222222222222,21.4911640697946,18.4071428571429,873.326558956916,17656.0215053764,5777.2146953405,21800,8665,1201.08695652174,1820.33695652174,3900,3421,20441.935483871,7378.16129032258,1377.41935483871,2304.5
"740","Confluence","Autumn2004",2004-12-01,12,2004,NA,NA,NA,0.684444444444444,0.190597276,NA,70.1555555555556,0.113333333333333,0.492097002,10.5904255319149,17.1857142857143,1235.8,17745.1612903226,12451.1935483871,8.49,"Autumn",46600,58511,13303.2258064516,19553.0967741935,43800,60279,46600,58511,5991.30434782609,10402.1304347826,43800,60279,17745.1612903226,12451.1935483871,13303.2258064516,19553.0967741935,0.0577777777777778,68.0904761904762,0.0811111111111111,0.272222222222222,21.4911640697946,18.4071428571429,873.326558956916,17656.0215053764,5777.2146953405,21800,8665,1201.08695652174,1820.33695652174,3900,3421,20441.935483871,7378.16129032258,1377.41935483871,2304.5
"741","Confluence","Autumn2004",2004-10-01,10,2004,8.22990979681741,0.491399056742105,0.56765300649451,1.635,0.09,NA,87.1666666666667,0.126666666666667,0.343333333333333,18.4572916666667,16.1375,1338.67708333333,12606.4516129032,8517.38709677419,8.49,"Autumn",17900,18234,2693.54838709677,6269.8064516129,5400,13638,46600,58511,5991.30434782609,10402.1304347826,43800,60279,17745.1612903226,12451.1935483871,13303.2258064516,19553.0967741935,0.0577777777777778,68.0904761904762,0.0811111111111111,0.272222222222222,21.4911640697946,18.4071428571429,873.326558956916,17656.0215053764,5777.2146953405,21800,8665,1201.08695652174,1820.33695652174,3900,3421,20441.935483871,7378.16129032258,1377.41935483871,2304.5
"742","Confluence","Autumn2005",2005-11-01,11,2005,3.47695768981283,0.160959359443163,0.181528641143101,1.127,0.13,NA,97.4489795918367,0.0866666666666667,0.473333333333333,15.2794117647059,27.05,1522.92857142857,13386.6666666667,5008.66666666667,13.2,"Autumn",17100,7570,2903.33333333333,3946.53333333333,14200,18393,88300,235781,7514.13043478261,23323.6847826087,51000,260689,35458.064516129,42829,17887.0967741935,63642.2580645161,0.0477777777777778,70.8843627672388,0.0777777777777778,0.22,21.8935763888889,11.6626984126984,465.854861111111,18282.0788530466,7374.75268817204,21200,11316,1106.52173913043,1345.53260869565,2500,3091,19667.7419354839,9441.06451612903,1238.70967741935,1461.1935483871
"743","Confluence","Autumn2005",2005-10-01,10,2005,4.81230121637838,0.338445548389684,0.375175975862553,1.619,0.08,NA,96.5612244897959,0.08,0.29,18.1746153846154,30.15,796.652,14074.1935483871,4467.1935483871,13.2,"Autumn",17700,7263,1603.22580645161,1757.1935483871,3100,2675,88300,235781,7514.13043478261,23323.6847826087,51000,260689,35458.064516129,42829,17887.0967741935,63642.2580645161,0.0477777777777778,70.8843627672388,0.0777777777777778,0.22,21.8935763888889,11.6626984126984,465.854861111111,18282.0788530466,7374.75268817204,21200,11316,1106.52173913043,1345.53260869565,2500,3091,19667.7419354839,9441.06451612903,1238.70967741935,1461.1935483871
"744","Confluence","Autumn2005",2005-12-01,12,2005,5.84082309881056,0.170929061043273,0.191758819757121,1.0125,0.19,NA,79.6222222222222,0.0933333333333333,0.5,10.1378723404255,21.0142857142857,827.434782608696,35458.064516129,42829,13.2,"Autumn",88300,235781,17887.0967741935,63642.2580645161,51000,260689,88300,235781,7514.13043478261,23323.6847826087,51000,260689,35458.064516129,42829,17887.0967741935,63642.2580645161,0.0477777777777778,70.8843627672388,0.0777777777777778,0.22,21.8935763888889,11.6626984126984,465.854861111111,18282.0788530466,7374.75268817204,21200,11316,1106.52173913043,1345.53260869565,2500,3091,19667.7419354839,9441.06451612903,1238.70967741935,1461.1935483871
"745","Confluence","Autumn2006",2006-11-01,11,2006,4.78986105999191,0.211768982356218,0.237566886770324,1.452,0.141666812,NA,100.836734693878,0.08,0.415770842,14.6735185185185,18.925,1551.125,12146.6666666667,5230.6,6.19,"Autumn",13800,9437,1220,3104.06666666667,2100,6050,26000,17815,2905.86956521739,4182.15217391304,10900,11887,16951.6129032258,9019.35483870968,6280.64516129032,7510.38709677419,0.0561253075,71.3825080068982,0.0744444444444445,0.209884153944444,22.1678677931388,21.4301587301587,388.456433927561,18487.2043010753,8785.77598566307,20400,19211,1446.73913043478,2047.83695652174,3100,15087,18864.5161290323,10261.2903225806,1740,3075.87096774194
"746","Confluence","Autumn2006",2006-10-01,10,2006,7.0764397906145,0.455033922109336,0.496566438912892,1.725,0.096297134,NA,108.397959183673,0.0666666666666667,0.31807,17.1620754716981,14.275,543.896078431373,11721.6129032258,3987.54838709677,6.19,"Autumn",14600,6576,1162.58064516129,1897.22580645161,2000,2914,26000,17815,2905.86956521739,4182.15217391304,10900,11887,16951.6129032258,9019.35483870968,6280.64516129032,7510.38709677419,0.0561253075,71.3825080068982,0.0744444444444445,0.209884153944444,22.1678677931388,21.4301587301587,388.456433927561,18487.2043010753,8785.77598566307,20400,19211,1446.73913043478,2047.83695652174,3100,15087,18864.5161290323,10261.2903225806,1740,3075.87096774194
